,date,year_month,year,month,inflation,inf_accum,quarter,gdp,precipitation_vol,max_temp,min_temp,humidity,wind_speed,min_sale,max_sale,total_sales,total_invoices,total_cpfs,avg_tickect,week_day,holiday,day,week_day_str,after_holiday,before_holiday
684,2017-01-14,201701,2017,1,0.38,5.35,1,162.1,15.1,28.2,17.9,78.0,2.333333,,,,,,,5,0,14,Saturday,0,0
685,2017-01-13,201701,2017,1,0.38,5.35,1,162.1,12.6,26.3,18.9,82.0,0.666667,3.5,69.6675,6938.7675,290.0,45.0,23.92678448275862,4,0,13,Friday,0,0
686,2017-01-12,201701,2017,1,0.38,5.35,1,162.1,0.0,28.3,19.5,85.0,0.0,2.625,89.215,5892.8625,268.0,53.0,21.98829291044776,3,0,12,Thursday,0,0
687,2017-01-11,201701,2017,1,0.38,5.35,1,162.1,0.0,30.8,17.6,67.0,0.833333,3.5,111.055,6279.0525,264.0,45.0,23.78428977272727,2,0,11,Wednesday,0,0
688,2017-01-10,201701,2017,1,0.38,5.35,1,162.1,0.0,32.0,19.5,65.25,2.0,3.5,95.6725,6327.4575,288.0,50.0,21.970338541666667,1,0,10,Tuesday,0,0
689,2017-01-09,201701,2017,1,0.38,5.35,1,162.1,0.0,32.2,18.2,46.25,0.0,3.5,163.59,6835.5525,271.0,45.0,25.2234409594096,0,0,9,Monday,0,0
690,2017-01-08,201701,2017,1,0.38,5.35,1,162.1,0.0,31.4,21.3,42.75,2.666667,,,,,,,6,0,8,Sunday,0,0
691,2017-01-07,201701,2017,1,0.38,5.35,1,162.1,0.0,31.2,20.4,55.0,1.333333,,,,,,,5,0,7,Saturday,0,0
692,2017-01-06,201701,2017,1,0.38,5.35,1,162.1,0.0,32.0,19.3,53.25,2.333333,3.5,73.15,5796.805,252.0,55.0,23.003194444444443,4,0,6,Friday,0,0
693,2017-01-05,201701,2017,1,0.38,5.35,1,162.1,9.4,30.7,18.0,68.75,1.0,1.75,75.2675,5822.1975,270.0,48.0,21.56369444444444,3,0,5,Thursday,0,0
694,2017-01-04,201701,2017,1,0.38,5.35,1,162.1,10.5,28.4,19.2,73.5,1.0,2.625,79.0475,5699.6275,254.0,39.0,22.43947834645669,2,0,4,Wednesday,0,0
695,2017-01-03,201701,2017,1,0.38,5.35,1,162.1,0.0,31.4,20.1,66.0,0.333333,3.5,55.335,5259.2225,258.0,30.0,20.384583333333328,1,0,3,Tuesday,0,0
696,2017-01-02,201701,2017,1,0.38,5.35,1,162.1,0.0,30.8,17.4,49.5,0.34296,,,,,,,0,0,2,Monday,1,0
697,2017-01-01,201701,2017,1,0.38,5.35,1,162.1,0.0,30.4,17.0,49.0,2.0,,,,,,,6,1,1,Sunday,0,0
698,2016-12-31,201612,2016,12,0.3,6.29,4,162.3,0.0,30.2,16.7,49.75,1.0,,,,,,,5,0,31,Saturday,0,1
699,2016-12-30,201612,2016,12,0.3,6.29,4,162.3,0.0,28.4,17.1,61.25,0.666667,,,,,,,4,0,30,Friday,0,0
700,2016-12-29,201612,2016,12,0.3,6.29,4,162.3,6.0,26.9,18.2,73.5,0.666667,,,,,,,3,0,29,Thursday,0,0
701,2016-12-28,201612,2016,12,0.3,6.29,4,162.3,2.3,29.8,17.6,69.5,1.333333,,,,,,,2,0,28,Wednesday,0,0
702,2016-12-27,201612,2016,12,0.3,6.29,4,162.3,5.2,30.7,17.8,74.25,1.333333,,,,,,,1,0,27,Tuesday,0,0
703,2016-12-26,201612,2016,12,0.3,6.29,4,162.3,0.0,31.2,18.9,69.0,0.666667,,,,,,,0,0,26,Monday,1,0
704,2016-12-25,201612,2016,12,0.3,6.29,4,162.3,0.0,31.6,18.0,51.25,0.666667,,,,,,,6,1,25,Sunday,0,0
705,2016-12-24,201612,2016,12,0.3,6.29,4,162.3,0.0,30.6,19.0,51.0,2.0,,,,,,,5,0,24,Saturday,0,1
706,2016-12-23,201612,2016,12,0.3,6.29,4,162.3,0.0,29.7,20.4,58.75,2.0,,,,,,,4,0,23,Friday,0,0
707,2016-12-22,201612,2016,12,0.3,6.29,4,162.3,0.0,29.4,19.4,52.75,1.0,,,,,,,3,0,22,Thursday,0,0
708,2016-12-21,201612,2016,12,0.3,6.29,4,162.3,0.0,28.7,18.8,60.75,2.0,3.5,76.8775,4290.16,192.0,21.0,22.34458333333333,2,0,21,Wednesday,0,0
709,2016-12-20,201612,2016,12,0.3,6.29,4,162.3,0.0,28.4,17.1,60.75,3.009627,3.5,76.405,6314.2975,281.0,44.0,22.470809608540925,1,0,20,Tuesday,0,0
710,2016-12-19,201612,2016,12,0.3,6.29,4,162.3,0.0,28.5,18.8,69.25,2.666667,2.625,173.25,7697.83,345.0,55.0,22.31255072463768,0,0,19,Monday,0,0
711,2016-12-18,201612,2016,12,0.3,6.29,4,162.3,0.0,27.8,17.8,60.75,1.34296,,,,,,,6,0,18,Sunday,0,0
712,2016-12-17,201612,2016,12,0.3,6.29,4,162.3,0.0,26.8,17.0,68.25,1.333333,,,,,,,5,0,17,Saturday,0,0
713,2016-12-16,201612,2016,12,0.3,6.29,4,162.3,12.6,25.7,17.2,76.5,2.0,2.625,65.275,4188.7825,190.0,25.0,22.046223684210528,4,0,16,Friday,0,0
714,2016-12-15,201612,2016,12,0.3,6.29,4,162.3,0.0,27.5,18.6,82.5,2.0,3.5,69.0375,7898.5375,319.0,58.0,24.760305642633227,3,0,15,Thursday,0,0
715,2016-12-14,201612,2016,12,0.3,6.29,4,162.3,24.8,28.2,18.0,76.5,0.333333,1.75,952.875,8246.2975,312.0,47.0,26.430440705128206,2,0,14,Wednesday,0,0
716,2016-12-13,201612,2016,12,0.3,6.29,4,162.3,3.1,26.6,17.9,82.75,1.0,3.5,72.1875,7208.5475,316.0,48.0,22.811859177215187,1,0,13,Tuesday,0,0
717,2016-12-12,201612,2016,12,0.3,6.29,4,162.3,12.9,29.2,20.2,74.75,0.0,2.625,353.5,8230.8625,347.0,61.0,23.72006484149856,0,0,12,Monday,0,0
718,2016-12-11,201612,2016,12,0.3,6.29,4,162.3,0.0,28.5,17.5,86.25,2.676293,,,,,,,6,0,11,Sunday,0,0
719,2016-12-10,201612,2016,12,0.3,6.29,4,162.3,15.3,26.8,19.2,82.25,1.666667,,,,,,,5,0,10,Saturday,0,0
720,2016-12-09,201612,2016,12,0.3,6.29,4,162.3,0.0,30.0,18.7,75.5,2.0,3.5,57.1725,5754.35,248.0,40.0,23.203024193548387,4,0,9,Friday,0,0
721,2016-12-08,201612,2016,12,0.3,6.29,4,162.3,1.7,27.4,19.4,78.5,0.666667,2.625,73.43,7370.195,332.0,48.0,22.19938253012048,3,0,8,Thursday,0,0
722,2016-12-07,201612,2016,12,0.3,6.29,4,162.3,3.0,30.2,17.9,74.75,0.0,2.625,79.7475,7804.65,353.0,54.0,22.109490084985836,2,0,7,Wednesday,0,0
723,2016-12-06,201612,2016,12,0.3,6.29,4,162.3,0.0,30.3,18.7,78.75,1.666667,1.75,94.885,8280.23,362.0,53.0,22.8735635359116,1,0,6,Tuesday,0,0
724,2016-12-05,201612,2016,12,0.3,6.29,4,162.3,3.7,27.7,18.2,77.5,4.3333330000000005,1.75,79.905,8659.2625,369.0,71.0,23.466836043360434,0,0,5,Monday,0,0
725,2016-12-04,201612,2016,12,0.3,6.29,4,162.3,0.0,27.1,18.2,86.5,0.333333,,,,,,,6,0,4,Sunday,0,0
726,2016-12-03,201612,2016,12,0.3,6.29,4,162.3,1.5,29.6,18.4,75.75,0.0,,,,,,,5,0,3,Saturday,0,0
727,2016-12-02,201612,2016,12,0.3,6.29,4,162.3,32.4,29.8,16.7,73.25,1.0,2.625,389.375,6748.63,274.0,39.0,24.630036496350368,4,0,2,Friday,0,0
728,2016-12-01,201612,2016,12,0.3,6.29,4,162.3,31.6,29.1,18.6,76.0,1.0,3.5,143.99,7098.245,291.0,49.0,24.39259450171821,3,0,1,Thursday,0,0
729,2016-11-30,201611,2016,11,0.18,6.99,4,162.3,0.0,31.2,19.4,72.0,1.009627,,,,,,,2,0,30,Wednesday,0,0
730,2016-11-29,201611,2016,11,0.18,6.99,4,162.3,0.5,29.6,19.1,80.0,0.666667,3.5,136.5,7444.2725,322.0,57.0,23.11885869565217,1,0,29,Tuesday,0,0
731,2016-11-28,201611,2016,11,0.18,6.99,4,162.3,4.4,29.9,18.9,71.5,1.352587,3.5,119.665,7639.66,295.0,67.0,25.89715254237288,0,0,28,Monday,0,0
732,2016-11-27,201611,2016,11,0.18,6.99,4,162.3,15.4,28.3,18.5,83.0,2.333333,,,,,,,6,0,27,Sunday,0,0
733,2016-11-26,201611,2016,11,0.18,6.99,4,162.3,0.0,30.0,19.6,65.25,1.0,,,,,,,5,0,26,Saturday,0,0
734,2016-11-25,201611,2016,11,0.18,6.99,4,162.3,15.2,28.6,18.5,71.25,0.333333,2.625,134.4875,6677.405,273.0,43.0,24.459358974358974,4,0,25,Friday,0,0
735,2016-11-24,201611,2016,11,0.18,6.99,4,162.3,13.8,28.3,18.0,90.0,0.68592,3.5,112.7525,6843.375,294.0,52.0,23.276785714285715,3,0,24,Thursday,0,0
736,2016-11-23,201611,2016,11,0.18,6.99,4,162.3,1.3,28.6,18.2,68.0,2.009627,3.5,61.5825,6566.9625,290.0,46.0,22.644698275862066,2,0,23,Wednesday,0,0
737,2016-11-22,201611,2016,11,0.18,6.99,4,162.3,0.7,27.5,19.0,87.75,0.34296,3.5,112.1575,7614.25,319.0,51.0,23.869122257053288,1,0,22,Tuesday,0,0
738,2016-11-21,201611,2016,11,0.18,6.99,4,162.3,0.6,25.4,18.9,81.5,1.0,3.5,83.755,7592.8825,339.0,60.0,22.397883480825957,0,0,21,Monday,0,0
739,2016-11-20,201611,2016,11,0.18,6.99,4,162.3,33.4,26.8,18.2,88.0,0.68592,,,,,,,6,0,20,Sunday,0,0
740,2016-11-19,201611,2016,11,0.18,6.99,4,162.3,0.7,26.5,19.0,84.25,0.34296,,,,,,,5,0,19,Saturday,0,0
741,2016-11-18,201611,2016,11,0.18,6.99,4,162.3,2.3,28.6,19.0,77.25,1.009627,4.27,76.16,5842.1125,237.0,36.0,24.650263713080168,4,0,18,Friday,0,0
742,2016-11-17,201611,2016,11,0.18,6.99,4,162.3,0.0,29.2,18.5,75.5,1.0,3.5,63.7875,6644.575,296.0,52.0,22.447888513513515,3,0,17,Thursday,0,0
743,2016-11-16,201611,2016,11,0.18,6.99,4,162.3,0.0,28.5,18.6,70.75,2.676293,2.625,125.125,8034.7925,303.0,82.0,26.517466996699667,2,0,16,Wednesday,1,0
744,2016-11-15,201611,2016,11,0.18,6.99,4,162.3,10.7,28.3,17.3,78.5,2.0,,,,,,,1,1,15,Tuesday,0,0
745,2016-11-14,201611,2016,11,0.18,6.99,4,162.3,7.6,22.0,17.2,92.25,1.333333,,,,,,,0,0,14,Monday,0,1
746,2016-11-13,201611,2016,11,0.18,6.99,4,162.3,47.4,22.2,18.0,93.75,3.666667,,,,,,,6,0,13,Sunday,0,0
747,2016-11-12,201611,2016,11,0.18,6.99,4,162.3,3.0,24.7,18.0,87.5,0.333333,,,,,,,5,0,12,Saturday,0,0
748,2016-11-11,201611,2016,11,0.18,6.99,4,162.3,4.8,29.7,17.7,67.5,1.333333,3.5,73.3075,6838.4575,282.0,43.0,24.24984929078014,4,0,11,Friday,0,0
749,2016-11-10,201611,2016,11,0.18,6.99,4,162.3,0.1,27.9,18.8,84.25,1.333333,2.625,1197.0,11749.8675,395.0,62.0,29.7465,3,0,10,Thursday,0,0
750,2016-11-09,201611,2016,11,0.18,6.99,4,162.3,53.2,28.4,17.4,82.0,0.0,1.75,109.2875,8836.4325,360.0,44.0,24.54564583333333,2,0,9,Wednesday,0,0
751,2016-11-08,201611,2016,11,0.18,6.99,4,162.3,4.0,30.9,16.5,65.25,1.666667,2.625,110.25,8245.7375,341.0,55.0,24.181048387096773,1,0,8,Tuesday,0,0
752,2016-11-07,201611,2016,11,0.18,6.99,4,162.3,6.6,25.8,18.0,79.25,1.333333,2.625,125.755,7767.165,332.0,54.0,23.39507530120482,0,0,7,Monday,0,0
753,2016-11-06,201611,2016,11,0.18,6.99,4,162.3,0.0,28.7,18.4,67.5,3.676293,,,,,,,6,0,6,Sunday,0,0
754,2016-11-05,201611,2016,11,0.18,6.99,4,162.3,0.0,29.7,19.2,46.75,3.333333,,,,,,,5,0,5,Saturday,0,0
755,2016-11-04,201611,2016,11,0.18,6.99,4,162.3,0.0,30.4,18.3,46.5,1.666667,1.75,97.8425,7319.4975,316.0,87.0,23.1629667721519,4,0,4,Friday,0,0
756,2016-11-03,201611,2016,11,0.18,6.99,4,162.3,0.0,30.4,18.7,58.25,2.333333,2.625,105.0,8318.1525,354.0,67.0,23.497605932203385,3,0,3,Thursday,1,0
757,2016-11-02,201611,2016,11,0.18,6.99,4,162.3,0.0,28.3,18.2,66.75,2.0,,,,,,,2,1,2,Wednesday,0,0
758,2016-11-01,201611,2016,11,0.18,6.99,4,162.3,2.7,24.3,18.9,81.5,2.3429599999999997,3.5,425.5475,10064.18,390.0,59.0,25.805589743589746,1,0,1,Tuesday,0,1
759,2016-10-31,201610,2016,10,0.26,7.87,4,162.3,0.3,29.0,18.4,72.0,1.333333,1.75,90.86,10061.6775,409.0,67.0,24.600678484107576,0,0,31,Monday,0,0
760,2016-10-30,201610,2016,10,0.26,7.87,4,162.3,9.6,26.4,18.9,77.5,2.676293,,,,,,,6,0,30,Sunday,0,0
761,2016-10-29,201610,2016,10,0.26,7.87,4,162.3,0.3,29.0,18.9,78.75,1.0,,,,,,,5,0,29,Saturday,0,0
762,2016-10-28,201610,2016,10,0.26,7.87,4,162.3,7.2,29.0,18.2,74.75,1.0,3.5,146.9825,6503.175,264.0,45.0,24.633238636363643,4,0,28,Friday,0,0
763,2016-10-27,201610,2016,10,0.26,7.87,4,162.3,0.0,29.7,18.6,74.25,1.02888,3.5,72.1,8107.085,346.0,55.0,23.430881502890173,3,0,27,Thursday,0,0
764,2016-10-26,201610,2016,10,0.26,7.87,4,162.3,0.0,31.6,17.5,44.75,1.666667,3.5,83.58,5919.0425,249.0,42.0,23.77125502008032,2,0,26,Wednesday,0,0
765,2016-10-25,201610,2016,10,0.26,7.87,4,162.3,0.0,32.6,19.6,55.5,2.666667,3.5,117.985,7125.1425,298.0,49.0,23.909874161073823,1,0,25,Tuesday,0,0
766,2016-10-24,201610,2016,10,0.26,7.87,4,162.3,0.0,31.6,19.0,42.5,1.0,3.5,77.28,6708.205,315.0,49.0,21.29588888888889,0,0,24,Monday,0,0
767,2016-10-23,201610,2016,10,0.26,7.87,4,162.3,6.6,30.0,17.8,55.25,1.34296,,,,,,,6,0,23,Sunday,0,0
768,2016-10-22,201610,2016,10,0.26,7.87,4,162.3,14.8,29.0,17.9,72.25,1.0,,,,,,,5,0,22,Saturday,0,0
769,2016-10-21,201610,2016,10,0.26,7.87,4,162.3,16.9,30.5,19.1,78.0,1.666667,2.625,69.335,7470.8375,293.0,63.0,25.497738907849826,4,0,21,Friday,0,0
770,2016-10-20,201610,2016,10,0.26,7.87,4,162.3,1.2,28.7,20.6,68.0,0.0,3.5,140.0,8334.095,343.0,69.0,24.297653061224487,3,0,20,Thursday,0,0
771,2016-10-19,201610,2016,10,0.26,7.87,4,162.3,1.4,33.8,19.5,56.5,2.009627,3.5,70.0,7330.8025,313.0,51.0,23.421094249201282,2,0,19,Wednesday,0,0
772,2016-10-18,201610,2016,10,0.26,7.87,4,162.3,0.0,33.5,21.1,56.25,1.34296,3.5,67.095,6650.21,302.0,43.0,22.020562913907284,1,0,18,Tuesday,0,0
773,2016-10-17,201610,2016,10,0.26,7.87,4,162.3,0.0,33.9,21.6,33.75,1.0,3.5,87.5,7526.8725,314.0,59.0,23.97093152866242,0,0,17,Monday,0,0
774,2016-10-16,201610,2016,10,0.26,7.87,4,162.3,0.0,33.5,21.7,33.75,1.666667,,,,,,,6,0,16,Sunday,0,0
775,2016-10-15,201610,2016,10,0.26,7.87,4,162.3,0.0,32.6,20.6,39.0,3.009627,,,,,,,5,0,15,Saturday,0,0
776,2016-10-14,201610,2016,10,0.26,7.87,4,162.3,0.0,30.9,20.6,53.25,1.0,3.5,149.03,6479.7075,262.0,45.0,24.731708015267166,4,0,14,Friday,0,0
777,2016-10-13,201610,2016,10,0.26,7.87,4,162.3,0.0,30.3,21.5,48.0,1.333333,2.625,140.0,7308.6825,315.0,57.0,23.202166666666663,3,0,13,Thursday,1,0
778,2016-10-12,201610,2016,10,0.26,7.87,4,162.3,0.0,30.5,19.5,52.25,1.666667,,,,,,,2,1,12,Wednesday,0,0
779,2016-10-11,201610,2016,10,0.26,7.87,4,162.3,0.0,30.4,20.1,47.0,4.6666669999999995,5.25,189.245,7151.9,304.0,55.0,23.52598684210526,1,0,11,Tuesday,0,1
780,2016-10-10,201610,2016,10,0.26,7.87,4,162.3,0.0,30.4,20.1,50.75,2.0,2.625,140.0,8096.2175,335.0,62.0,24.167813432835818,0,0,10,Monday,0,0
781,2016-10-09,201610,2016,10,0.26,7.87,4,162.3,0.0,31.0,17.9,54.75,0.0,,,,,,,6,0,9,Sunday,0,0
782,2016-10-08,201610,2016,10,0.26,7.87,4,162.3,0.0,31.8,15.0,44.0,0.666667,,,,,,,5,0,8,Saturday,0,0
783,2016-10-07,201610,2016,10,0.26,7.87,4,162.3,0.0,30.3,14.6,52.5,1.34296,3.5,442.75,7240.59,292.0,49.0,24.796541095890408,4,0,7,Friday,0,0
784,2016-10-06,201610,2016,10,0.26,7.87,4,162.3,14.6,26.4,16.0,67.25,3.009627,1.75,105.0,7844.0775,315.0,60.0,24.901833333333332,3,0,6,Thursday,0,0
785,2016-10-05,201610,2016,10,0.26,7.87,4,162.3,7.1,26.3,16.5,86.5,2.666667,1.75,61.4425,7139.335,322.0,69.0,22.17184782608696,2,0,5,Wednesday,0,0
786,2016-10-04,201610,2016,10,0.26,7.87,4,162.3,3.5,24.1,17.9,90.5,0.0,3.5,104.51,7574.6825,311.0,57.0,24.3558922829582,1,0,4,Tuesday,0,0
787,2016-10-03,201610,2016,10,0.26,7.87,4,162.3,0.0,30.4,20.6,58.75,2.019253,3.5,353.6575,8316.9625,340.0,46.0,24.461654411764705,0,0,3,Monday,0,0
788,2016-10-02,201610,2016,10,0.26,7.87,4,162.3,0.2,31.2,18.9,51.75,3.0,,,,,,,6,0,2,Sunday,0,0
789,2016-10-01,201610,2016,10,0.26,7.87,4,162.3,0.0,29.4,19.3,60.25,0.0,,,,,,,5,0,1,Saturday,0,0
790,2016-09-30,201609,2016,9,0.08,8.48,3,165.5,0.1,31.2,19.0,61.25,0.0,3.5,174.72,6265.5075,245.0,38.0,25.5735,4,0,30,Friday,0,0
791,2016-09-29,201609,2016,9,0.08,8.48,3,165.5,0.0,30.2,18.6,60.75,0.0,3.5,77.0,6639.15,287.0,55.0,23.132926829268285,3,0,29,Thursday,0,0
792,2016-09-28,201609,2016,9,0.08,8.48,3,165.5,0.0,31.2,17.7,51.75,2.0,4.375,76.44,6640.935,278.0,49.0,23.88825539568345,2,0,28,Wednesday,0,0
793,2016-09-27,201609,2016,9,0.08,8.48,3,165.5,23.3,31.5,16.9,50.75,1.34296,3.5,83.6675,7425.04,313.0,66.0,23.72217252396166,1,0,27,Tuesday,0,0
794,2016-09-26,201609,2016,9,0.08,8.48,3,165.5,0.4,30.1,16.9,68.75,1.0,3.5,82.25,7440.4925,324.0,62.0,22.96448302469136,0,0,26,Monday,0,0
795,2016-09-25,201609,2016,9,0.08,8.48,3,165.5,14.1,30.5,17.2,70.25,2.666667,,,,,,,6,0,25,Sunday,0,0
796,2016-09-24,201609,2016,9,0.08,8.48,3,165.5,18.0,27.8,17.2,69.25,0.0,,,,,,,5,0,24,Saturday,0,0
797,2016-09-23,201609,2016,9,0.08,8.48,3,165.5,0.0,31.4,19.2,62.0,2.666667,3.2375,90.6675,6020.63,257.0,48.0,23.426575875486385,4,0,23,Friday,0,0
798,2016-09-22,201609,2016,9,0.08,8.48,3,165.5,0.0,32.4,19.8,43.75,1.333333,3.5,91.21,6561.7125,274.0,48.0,23.947855839416057,3,0,22,Thursday,0,0
799,2016-09-21,201609,2016,9,0.08,8.48,3,165.5,0.0,32.0,20.5,45.5,0.0,3.5,79.625,6417.74,287.0,56.0,22.361463414634144,2,0,21,Wednesday,0,0
800,2016-09-20,201609,2016,9,0.08,8.48,3,165.5,0.0,33.3,17.7,46.25,2.0,3.5,78.645,6505.1175,286.0,58.0,22.745166083916082,1,0,20,Tuesday,0,0
801,2016-09-19,201609,2016,9,0.08,8.48,3,165.5,0.0,33.9,20.6,35.5,1.0,3.5,90.37,8134.6825,341.0,73.0,23.85537390029325,0,0,19,Monday,0,0
802,2016-09-18,201609,2016,9,0.08,8.48,3,165.5,0.0,33.2,18.6,37.0,1.666667,,,,,,,6,0,18,Sunday,0,0
803,2016-09-17,201609,2016,9,0.08,8.48,3,165.5,0.0,34.0,20.6,32.5,1.333333,,,,,,,5,0,17,Saturday,0,0
804,2016-09-16,201609,2016,9,0.08,8.48,3,165.5,0.0,34.9,20.1,37.0,1.0,3.5,1252.125,8600.0425,267.0,49.0,32.20989700374532,4,0,16,Friday,0,0
805,2016-09-15,201609,2016,9,0.08,8.48,3,165.5,0.0,34.1,19.1,31.75,0.34296,3.5,102.0075,7131.5125,329.0,50.0,21.676329787234042,3,0,15,Thursday,0,0
806,2016-09-14,201609,2016,9,0.08,8.48,3,165.5,0.0,34.2,18.3,28.75,0.0,3.5,100.275,8544.06,343.0,58.0,24.909795918367344,2,0,14,Wednesday,0,0
807,2016-09-13,201609,2016,9,0.08,8.48,3,165.5,0.0,31.6,16.3,32.75,1.666667,2.8,118.5625,9583.1925,357.0,59.0,26.843676470588235,1,0,13,Tuesday,0,0
808,2016-09-12,201609,2016,9,0.08,8.48,3,165.5,0.0,30.7,16.0,26.75,4.34296,2.625,201.25,7775.32,336.0,67.0,23.14083333333333,0,0,12,Monday,0,0
809,2016-09-11,201609,2016,9,0.08,8.48,3,165.5,0.0,30.0,19.2,35.75,3.666667,,,,,,,6,0,11,Sunday,0,0
810,2016-09-10,201609,2016,9,0.08,8.48,3,165.5,0.0,31.2,19.4,34.75,2.666667,,,,,,,5,0,10,Saturday,0,0
811,2016-09-09,201609,2016,9,0.08,8.48,3,165.5,0.0,32.6,18.3,33.5,0.333333,3.5,85.9775,6828.4825,274.0,53.0,24.92146897810219,4,0,9,Friday,0,0
812,2016-09-08,201609,2016,9,0.08,8.48,3,165.5,0.0,30.7,18.6,43.5,1.333333,1.75,108.5,7994.28,356.0,54.0,22.45584269662921,3,0,8,Thursday,1,0
813,2016-09-07,201609,2016,9,0.08,8.48,3,165.5,0.0,32.4,16.7,33.5,1.34296,,,,,,,2,1,7,Wednesday,0,0
814,2016-09-06,201609,2016,9,0.08,8.48,3,165.5,0.0,31.0,16.0,35.25,1.0,3.5,98.6475,7407.68,311.0,51.0,23.81890675241157,1,0,6,Tuesday,0,1
815,2016-09-05,201609,2016,9,0.08,8.48,3,165.5,0.0,30.0,18.3,35.0,1.666667,3.5,60.4975,8582.4725,372.0,67.0,23.071162634408598,0,0,5,Monday,0,0
816,2016-09-04,201609,2016,9,0.08,8.48,3,165.5,0.0,30.2,17.8,33.75,0.666667,,,,,,,6,0,4,Sunday,0,0
817,2016-09-03,201609,2016,9,0.08,8.48,3,165.5,0.0,29.0,17.8,35.75,6.0,,,,,,,5,0,3,Saturday,0,0
818,2016-09-02,201609,2016,9,0.08,8.48,3,165.5,0.0,30.8,19.5,43.0,5.0,3.5,153.9125,5585.755,233.0,33.0,23.973197424892703,4,0,2,Friday,0,0
819,2016-09-01,201609,2016,9,0.08,8.48,3,165.5,0.0,32.9,17.5,42.75,2.666667,3.5,315.0,7468.4575,272.0,39.0,27.457564338235294,3,0,1,Thursday,0,0
820,2016-08-31,201608,2016,8,0.44,8.97,3,165.5,0.0,31.7,17.7,37.25,0.0,3.5,85.5575,8619.17,361.0,45.0,23.875817174515237,2,0,31,Wednesday,0,0
821,2016-08-30,201608,2016,8,0.44,8.97,3,165.5,0.0,30.9,15.8,40.75,2.009627,3.5,798.0,10655.015,361.0,62.0,29.515277008310246,1,0,30,Tuesday,0,0
822,2016-08-29,201608,2016,8,0.44,8.97,3,165.5,3.4,29.4,17.6,39.5,2.333333,1.75,95.76,6922.16,300.0,46.0,23.07386666666666,0,0,29,Monday,0,0
823,2016-08-28,201608,2016,8,0.44,8.97,3,165.5,0.0,30.2,18.3,55.5,2.0,,,,,,,6,0,28,Sunday,0,0
824,2016-08-27,201608,2016,8,0.44,8.97,3,165.5,0.0,29.8,16.1,35.75,1.333333,,,,,,,5,0,27,Saturday,0,0
825,2016-08-26,201608,2016,8,0.44,8.97,3,165.5,0.0,28.7,15.8,31.5,1.0,4.375,80.9375,5926.6025,250.0,48.0,23.70641,4,0,26,Friday,0,0
826,2016-08-25,201608,2016,8,0.44,8.97,3,165.5,0.0,28.6,16.8,44.75,1.4,3.5,60.27,6909.49,315.0,54.0,21.93488888888889,3,0,25,Thursday,0,0
827,2016-08-24,201608,2016,8,0.44,8.97,3,165.5,6.4,27.6,17.4,61.0,2.666667,2.7825,76.5275,7653.73,319.0,52.0,23.992884012539182,2,0,24,Wednesday,0,0
828,2016-08-23,201608,2016,8,0.44,8.97,3,165.5,0.0,30.2,14.8,49.5,3.333333,3.5,68.7925,7370.7375,302.0,51.0,24.406415562913903,1,0,23,Tuesday,0,0
829,2016-08-22,201608,2016,8,0.44,8.97,3,165.5,0.0,27.8,11.1,53.0,3.333333,1.75,75.5825,8054.445,338.0,61.0,23.829718934911238,0,0,22,Monday,0,0
830,2016-08-21,201608,2016,8,0.44,8.97,3,165.5,0.0,30.0,18.3,64.0,2.0,,,,,,,6,0,21,Sunday,0,0
831,2016-08-20,201608,2016,8,0.44,8.97,3,165.5,0.0,32.4,19.6,45.5,2.666667,,,,,,,5,0,20,Saturday,0,0
832,2016-08-19,201608,2016,8,0.44,8.97,3,165.5,0.0,32.4,20.1,37.25,3.0,3.5,89.5475,6005.51,240.0,37.0,25.02295833333333,4,0,19,Friday,0,0
833,2016-08-18,201608,2016,8,0.44,8.97,3,165.5,0.0,32.0,16.6,35.0,2.666667,3.5,81.795,6698.02,264.0,39.0,25.371287878787882,3,0,18,Thursday,0,0
834,2016-08-17,201608,2016,8,0.44,8.97,3,165.5,0.0,29.0,17.1,58.0,1.0,4.375,83.37,7854.875,316.0,48.0,24.85719936708861,2,0,17,Wednesday,0,0
835,2016-08-16,201608,2016,8,0.44,8.97,3,165.5,0.0,25.2,17.2,70.5,1.666667,3.5,84.07,7273.6125,305.0,45.0,23.847909836065572,1,0,16,Tuesday,0,0
836,2016-08-15,201608,2016,8,0.44,8.97,3,165.5,11.1,31.8,16.2,43.0,0.0,3.5,77.1225,6694.6075,258.0,43.0,25.948091085271322,0,0,15,Monday,0,0
837,2016-08-14,201608,2016,8,0.44,8.97,3,165.5,0.0,30.1,19.0,70.5,2.666667,,,,,,,6,0,14,Sunday,0,0
838,2016-08-13,201608,2016,8,0.44,8.97,3,165.5,0.0,30.1,16.0,45.5,1.0,,,,,,,5,0,13,Saturday,0,0
839,2016-08-12,201608,2016,8,0.44,8.97,3,165.5,0.0,29.9,15.7,34.0,1.009627,3.5,116.725,6340.3725,243.0,41.0,26.092067901234568,4,0,12,Friday,0,0
840,2016-08-11,201608,2016,8,0.44,8.97,3,165.5,0.0,30.8,15.8,43.25,0.666667,5.25,80.2025,8121.435,298.0,42.0,27.25313758389261,3,0,11,Thursday,0,0
841,2016-08-10,201608,2016,8,0.44,8.97,3,165.5,0.0,32.2,16.1,31.25,0.0,3.5,109.3575,7119.14,275.0,45.0,25.887781818181818,2,0,10,Wednesday,0,0
